StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,previousParticipatio,politicalView,politicalView_4_TEXT,gender,gender_3_TEXT,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,immigrationStatus_6,immigrationStatus_3,immigrationStatus_4,immigrationStatus_5,immigrationStatus_5_TEXT,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
11/10/21 14:28,11/10/21 14:32,IP Address,174.197.143.76,100,283,TRUE,11/10/21 14:32,R_aXIvrSFUwHLd6WB,,,,,40.67630005,-73.94920349,anonymous,EN,I agree to participate,increase,"I think the effect on this change on the local community has been brought on by the previous group immigrants. Once their foreign friends and family heard of all of their success, they made the decision to move there and create businesses of their own as well. ",neutral,,9,TRUE,increase ,Significantly more of ,"There has been significantly more immigrant work in the town of Addison, in the last three years.",No,Independent,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,Farsi ,1,5,,,,,,,,,,USA,168531,,
11/10/21 16:05,11/10/21 16:15,IP Address,97.41.142.190,100,613,TRUE,11/10/21 16:15,R_1eXW3hXfC5VWEHS,,,,,34.05439758,-118.2440033,anonymous,EN,I agree to participate,invasion,There are more immigrant workers present.  There are more places of business.  The economy environment has changed.,neutral,,6,FALSE,increase,a somwhat unexpected arrival,"There has been an increase of immigrant labor in the town of Addison, in the last three years.",No,Republican,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,908523,,
11/10/21 16:19,11/10/21 16:24,IP Address,73.230.74.77,100,305,TRUE,11/10/21 16:24,R_1dghAyWXwHo9XgY,,,,,40.79570007,-77.86180115,anonymous,EN,I agree to participate,boost,"The increased amount of immigrant labor helps boost the economic development, Various industries' are keeping forward and offer many job chances.",positive,,9,TRUE,boost,strengthen the economic development,"In the last three years, there has been a spike of immigrant labor in Addison town",No,Independent,Female,Other,,,,,Green Card holder,Student visa,,,Other,5,5,,,,,,,,,,,,,USA,997707,,
11/10/21 14:33,11/10/21 14:49,IP Address,107.190.157.245,100,914,TRUE,11/10/21 14:49,R_2AFIDSblRPCTqBj,,,,,34.80999756,-79.15920258,anonymous,EN,I agree to participate,invasion,more people working and spending money would help the economy grow. The more immigrants the better for the economy.,positive,grow,9,FALSE,influx,aggressive people forcing others to do what they want,"IN THE LAST THREE YEARS, THERE HAS BEEN AN INFLUX OF IMMIGRANT LABOR IN THE TOWN OF ADDISON",No,Democrat,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,US,784337,,
11/10/21 14:37,11/10/21 14:40,IP Address,73.63.7.110,100,181,TRUE,11/10/21 14:40,R_3lFhAcODX4QO6uo,,,,,40.75,-111.9208984,anonymous,EN,I agree to participate,increase,I would think it has stimulated the economy. Given some diversity as well.,positive,,8,TRUE,increase,a gain,In the last couple years Addison immigrant population has increased.,No,Democrat,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,0,5,Czech,27,3,,,,,,,,,,"USA, Czechia, England, and Holland",964880,,
11/10/21 15:02,11/10/21 15:06,IP Address,108.237.12.92,100,241,TRUE,11/10/21 15:06,R_2WHb1t8nPjSSmIi,,,,,41.94599915,-87.70330048,anonymous,EN,I agree to participate,increase,"Seems that the immigrants added to the overall labor force but also started their own businesses. From the passage, the immigrants appear to be a boon to the local economy.",positive,boon,7,TRUE,increase,a greater count or greater instances of the referenced entity,"In the last three years, immigrants have represented more and more of the labor force.",No,Independent,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,birth,5,,,,,,,,,,,,,united states,629213,,
11/10/21 14:41,11/10/21 14:46,IP Address,184.188.138.78,100,304,TRUE,11/10/21 14:46,R_3rYF5psqb1XyV3v,,,,,38.79130554,-77.2806015,anonymous,EN,I agree to participate,increase,The change has boosted the economy by creating more taxpayers and demand for goods and services.,positive,boost,10,FALSE,growth,a growth in size,There has been a rise in immigrant labor in the town of Addison over the past three years.,No,Democrat,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,163897,,
11/10/21 14:29,11/10/21 14:34,IP Address,67.242.56.2,100,293,TRUE,11/10/21 14:34,R_2Qy4P0YRGscSFXk,,,,,44.09689331,-70.18630219,anonymous,EN,I agree to participate,increase,"The town has experienced a lot of positive growth from the immigrant labor force. Some of them have even started opening up their businesses. There are over 40,000 immigrant workers in the town as of 2020.",positive,growth,8,TRUE,increase,"a growth, a higher number that before",Addison has seen a growth in the amount of labor being performed by immigrants during the last three years.,No,Independent,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,German,10,4,,,,,,,,,,"United States, Germany",543945,,
11/10/21 14:29,11/10/21 14:33,IP Address,99.23.146.214,100,223,TRUE,11/10/21 14:33,R_1mXzQoN08fjoMb3,,,,,29.646698,-82.32839966,anonymous,EN,I agree to participate,increase,The local economy has more active businesses than it did before. The available amount of labor is higher than it was before.,positive,,5,TRUE,increase,a higher number than before,There are more immigrant laborers in Addison than there were three years ago.,No,Independent,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,344750,,
11/10/21 14:31,11/10/21 14:36,IP Address,98.208.61.45,100,333,TRUE,11/10/21 14:36,R_2PpWJ5bRPIyIJmH,,,,,38.73730469,-121.2322006,anonymous,EN,I agree to participate,increase,"The local economy has most likely grown since the influx of immigrants has increased. An increase in the amount of working people in a city will most likely increase the economy, especially if some of those people are opening up businesses. ",positive,grow/influx,7,TRUE,increase,a larger amount than there was before.,The town of Addison has seen growth in the amount of immigrant labor in the last three years.,No,Democrat,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States of America,568007,,
11/10/21 15:01,11/10/21 15:07,IP Address,174.204.12.126,100,359,TRUE,11/10/21 15:07,R_1QsHWdLeEb0rJvE,,,,,40.75920105,-111.8874969,anonymous,EN,I agree to participate,increase,"The number of immigrants has increased almost four-fold. This has likely had a positive economic effect in the area of production and business growth. It also has likely displaced  the traditional workforce, which has caused that demographic to diminish and relocate.",positive,growth,8,TRUE,increase,A larger number or quantity of what is being measured as compared to the number measured at a previous time.,In the past three years the number of immigrant workers has increased in the town of Addison.,No,Republican,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,Italian,18,3,,,,,,,,,,"USA, Italy, Switzerland",926219,,
11/10/21 15:39,11/10/21 15:43,IP Address,68.8.93.210,100,261,TRUE,11/10/21 15:43,R_2zUxQtZ2EAq6R5Z,,,,,32.57980347,-117.1152954,anonymous,EN,I agree to participate,increase,"I think it has brought new culture into town, which could enhance the quality and variety of local restaurants. I think having lots of new workers in town could support the businesses in town. And I think the immigrants filled some jobs that may have been unwanted by the other residents.",positive,fill (container),7,TRUE,increase,a rise in the number of people,Addison has seen their immigrant work force explode over the past three years.,No,Democrat,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,888255,,
11/10/21 15:26,11/10/21 15:34,IP Address,108.24.167.217,100,500,TRUE,11/10/21 15:34,R_2S7H4zkarnDruB7,,,,,39.90530396,-75.00229645,anonymous,EN,I agree to participate,increase,"I would imagine it has been very good for the local economy. New businesses generally means there is demand enough to support it. And as it seems that since the Covid-19 pandemic has decreased the immigrants coming into the US, there are fewer workers in the service and agricultural sectors. Most Americans do not want to do farm work, cleaning, and food service, and there is a shortage of these workers now.",positive,,9,TRUE,increase,"According to the article, the number of immigrants has tripled since 2016.",The number of immigrant laborers has increased in the town of Addison over the last three years.,No,Democrat,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,USA,605335,,
11/10/21 14:57,11/10/21 14:59,IP Address,65.128.62.162,100,138,TRUE,11/10/21 14:59,R_3NDOZueAx5qGBlh,,,,,45.01960754,-93.24019623,anonymous,EN,I agree to participate,increase,There has been in increase in immigrant workers. These workers have increased business in the community.,positive,,9,TRUE,increase,added in numbers,Recently there have been more immigrant laborers in Addison.,No,Democrat,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,USA,767809,,
11/10/21 14:36,11/10/21 14:45,IP Address,208.195.19.60,100,518,TRUE,11/10/21 14:45,R_RtpQZahtvPC4MY9,,,,,37.75100708,-97.8219986,anonymous,EN,I agree to participate,increase,The economic growth energizing business and spending. Imports and exports leads to greater income from business taxes.,positive,energize,6,TRUE,increase,addition of quantity,"For the past three years, there was an addition of immigrant in the town of Addison.",No,Democrat,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,French,12,3,,,,,,,,,,USA,242781,,
11/10/21 16:06,11/10/21 16:13,IP Address,99.19.77.38,100,420,TRUE,11/10/21 16:13,R_3NERshZScdetwtU,,,,,34.85040283,-92.4088974,anonymous,EN,I agree to participate,increase,I think the immigrants opening up shops and businesses in Addison has boosted the economy. I'm not sure if the increase in immigrants has caused fewer jobs to be available to citizens.,positive,boost,9,TRUE,increase,An additional number of something.,"In Addison, there's been an uptick in immigrants working in the last three years.",No,Independent,Female,BorninUS,Born in the US - US Citizen,,,,,,Other,One parent came to the US as an immigrant,English,0,5,,,,,,,,,,,,,USA,735366,,
11/10/21 15:29,11/10/21 15:39,IP Address,75.138.75.79,100,629,TRUE,11/10/21 15:39,R_2VxotZ1mzkRhj64,,,,,33.37080383,-84.81539917,anonymous,EN,I agree to participate,increase,It will increase the local economy in Addison. It is positive impact on the economic status. The immigrants strengthen the local economy. ,positive,strengthen,9,TRUE,increase,become more in amount.,The immigrant labors in the Addison town has been increase in the last three years.,No,Democrat,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,4,5,,,,,,,,,,,,,USA,266658,,
11/10/21 15:13,11/10/21 15:16,IP Address,97.97.141.4,100,142,TRUE,11/10/21 15:16,R_2XojHLk0jBRiBVT,,,,,35.32879639,-118.9748001,anonymous,EN,I agree to participate,increase,i think it has been good. They are providing needed work.,positive,,8,TRUE,increase,"become or make greater in size, amount, intensity, or degree.",he last few years have seen an increase of immigrants in Addison,No,Republican,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,usa,746710,,
11/10/21 14:33,11/10/21 14:39,IP Address,97.71.158.165,100,341,TRUE,11/10/21 14:39,R_D74nodhLjZJsoXT,,,,,28.25340271,-81.64209747,anonymous,EN,I agree to participate,increase,More business opening up. More jobs are created.,positive,,10,TRUE,increase,become or make greater in size.,"In recent years, more jobs and businesses became available due to the influx of immigrants.",No,Republican,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,usa,135311,,
11/10/21 14:47,11/10/21 15:12,IP Address,156.72.30.1,100,1500,TRUE,11/10/21 15:12,R_1kMk64s45dtt1VM,,,,,33.83580017,-117.9062958,anonymous,EN,I agree to participate,increase,"The increase of immigrants has had a significant impact on the local economy of Addison. The immigrants are opening restaurants, shops, and other businesses that have a positive impact on the local economy at large. It creates jobs both for immigrants and for natives of Addison.",positive,,10,TRUE,increase,Going from a small amount or number to a larger amount of number,The number of immigrants who are working in the town of Addison has largely increased in the last 3 years.,No,Democrat,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,0,5,Spanish,31,2,,,,,,,,,,USA,462877,,
11/10/21 14:52,11/10/21 14:56,IP Address,74.74.203.104,100,256,TRUE,11/10/21 14:56,R_82gpLD9N9uCnF8R,,,,,42.69549561,-73.08000183,anonymous,EN,I agree to participate,increase,"I think the local economy has benefited because these immigrants have opened new businesses, including restaurants and shops.  This gives people in the area more places to shop and spend money, which will stimulate the economy. Also, many immigrants take on lower paying jobs, which leaves better jobs for others.",positive,,8,TRUE,increase,Gone up,"In the last three years, the town of Addison has had a greater amount of immigrant labor.",No,Democrat,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,USA,255901,,
11/10/21 15:39,11/10/21 15:41,IP Address,65.27.165.43,100,130,TRUE,11/10/21 15:41,R_6JNJJU2eNM5cqVb,,,,,41.23069763,-80.4539032,anonymous,EN,I agree to participate,increase,"It would probably bring new businesses, because they have to eat and live somewhere.  They would have to shop in the local area. I think unless they are living elsewhere and commuting, it would strengthen the local economy. ",positive,strengthen,4,FALSE,influx,growing number of,"In the last three years, there has been a large influx of immigrant labor in Addison.",No,Republican,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,USA,306285,,
11/10/21 14:28,11/10/21 14:38,IP Address,74.141.155.212,100,580,TRUE,11/10/21 14:38,R_x94TPgzjSC0IFkl,,,,,40.15229797,-84.25019836,anonymous,EN,I agree to participate,increase,With a larger economy can bring more success with more business and tourism to help all of the families and the growth.,positive,growth,10,FALSE,Growth,Growth,In the past few years there has been a large amount of foreign labor for the city of Addison.,No,Republican,Male,BorninUS,Born in the US - US Citizen,,,,,,,,English,3,5,,,,,,,,,,,,,United states.,886586,,
11/10/21 14:43,11/10/21 14:48,IP Address,66.187.8.47,100,334,TRUE,11/10/21 14:48,R_AmkOnf9Fifszhe1,,,,,36.8374939,-76.09760284,anonymous,EN,I agree to participate,increase,Infact there is an economic growth ,positive,growth,8,TRUE,increase,growth and development,Immigrant labor has been increased in the town of Addison in last three years.,No,Independent,Female,BorninUS,Born in the US - US Citizen,,,,,,,,English,2,5,,,,,,,,,,,,,"California, canada, New Jersey",908518,,
