ResponseId,LocationLatitude,LocationLongitude,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,politicalView,gender,immigration,language#1_1_1,Q36,textblob_polarity,negative,neutral,positive,roberta_sentiment,positive_z,likert_z,paraphrase_negative,paraphrase_neutral,paraphrase_positive,paraphrase_sentiment,paraphrase_similarity,paraphrase_similarity_groups
R_578LQrsta7Kh8bL,41.27760315,-72.81150055,invasion,"Obviously the local economy was strong enough to support growth to a pretty good degree. Your paragraph does not state that the influx of people has hurt the ""local"" townsfolk. Generally I would say the local economy has been impacted in a good way so far.",positive,influx,10,False,influx,an incursion of a large amount of people or invading force,"in the last three years, there has been an influx of labor in the town of Addison.",Independent,Male,BornInUS,English,USA,0.20303030303030303,0.090216644,0.40641147,0.50337183,positive,-0.38376412,1.034076477368498,0.055378783,0.8835453,0.061075963,neutral,0.7004196,low
R_3k4GGjxdpMiZ9tt,32.77670288,-96.80500031,invasion,manual labour counts is increase to day by day in agriculture.this is help for human economy.,positive,,8,True,invasion,an instance of invading a country or region with an armed force.,an invasion of immigrant labor in the town of addison  there has been in the last three years .,Democrat,Female,BornInUS,English,usa,0.0,0.0058036,0.1854165,0.80877995,positive,0.49137217,0.19860379251398658,0.53995144,0.43777695,0.022271657,negative,0.79987276,low
R_3nB4BT6h9T5j3iu,33.98750305,-81.00250244,invasion,"Far from being an invasion, the influx of immigrants to Addison has clearly had a beneficial impact on the economy. Thousands of workers are filling jobs that were not being filled previously. What's more, those immigrants are now creating businesses which is both good for the local economy, but also for the nation's economy.",positive,invasion/influx/fill,9,True,invasion,An invasion is a aggressive attack.,"In the last three years, there has been an influx of immigrant labor in the town of Addison.",Democrat,Male,BornInUS,English,United States,0.23333333333333334,0.02069043,0.19225447,0.7870551,positive,0.42912027,0.6163401349412423,0.090968706,0.8577972,0.051234074,neutral,0.86251485,high
R_1IpeozjhAYBpyrp,26.18440247,-81.41519928,invasion,"I imagine this change has boosted the local economy.  There are more people working in and supporting the town through taxes and purchases.  There are more businesses to work for, and more reasons for people to go to Addison, so more outside people will spend their money there.  ",positive,boost,10,True,invasion,"An invasion is when a group of people come to an area/location and take it over, typically by force.","In the last three years, there has been a large influx of immigrant labor in the town of Addison.",Democrat,Female,BornInUS,English,Only in the United States.,0.32142857142857145,0.005029646,0.14596695,0.84900343,positive,0.60663116,1.034076477368498,0.057704348,0.8589195,0.083376095,neutral,0.86061287,high
R_2B34lQwzqmjQiDV,37.72019958,-89.21569824,invasion,I think that they have had a positive effect.  If success is measured by growth then there is no denying that the area is more developed than it was before the immigrants came.  Taxes paid in to government will increase.,positive,,8,True,invasion,an unwanted influx of outsiders,"In the last three years, there has been a surge of immigrant labor in the town of Addison.",Democrat,Male,BornInUS,English,United States,0.28181818181818186,0.012652478,0.15570968,0.83163786,positive,0.5568707,0.19860379251398658,0.021622244,0.85424083,0.124136895,neutral,0.8427199,high
R_1FLFf3vzRg22lvd,41.95269775,-75.59140015,invasion,It sounds like it has become saturated with workers. This has increased work in certain areas and opened new businesses. It sounds like the economy should be booming.,positive,saturated/booming,6,False,influx,An unwelcome movement of people into a new place by force,"Over the last three years, there has been an increase in immigrant labor in Addison.",Independent,Female,BornInUS,English,USA,0.17532467532467533,0.058044273,0.3030713,0.6388845,positive,0.0045426353,-0.6368688923405249,0.02880604,0.86152625,0.10966772,neutral,0.81733894,medium
R_25kj55VayrDZuhP,36.32650757,-115.339798,invasion,"I think this is a good thing because the immigrants do the farm work, which isn't necessarily want to be done by others, as well as other professionals that are less desirable. Immigrants have also opened new shops and restaurants, which leads to more jobs being available",positive,,10,True,invasion,Coming into some place unwanted,"In the last three years, there has been an increase in the number of immigrant labor in the town of Addison.",Democrat,Female,BornInUS,English,United States,0.2063852813852814,0.02229535,0.20479904,0.7729056,positive,0.3885754,1.034076477368498,0.018516403,0.8761008,0.105382845,neutral,0.8398373,high
R_xltDdaWtxjRYxJT,39.97920227,-75.12789917,invasion,"There has been a boom of immigrant labor and entrepreneurship. In my opinion, this is a good thing for the local economy. Goods tend to be cheaper when work is booming.",positive,booming,8,True,invasion,"Domination, a takeover from the outside","Over the last three years, there has been a dramatic influx of immigrant labor in the town of Addison.",Democrat,Male,BornInUS,English,USA,0.35,0.0034825602,0.06302109,0.9334963,positive,0.8487425,0.19860379251398658,0.13120823,0.7902412,0.078550525,neutral,0.85066974,high
R_2bIfRpikR51uRJg,40.42359924,-79.98249817,invasion,"I'm not an economist but I believe that the economy would have benefitted from these additional persons. They'd be paying for housing, food, and other material goods. They'd also be paying taxes, on their purchases and their businesses. ",positive,,9,False,influx,incoming of something typically harmful; like armies in wars,"In the last three years, many immigrants have chosen the town of Addison.",Democrat,Female,BornInUS,English,United States of America only,-0.125,0.063487545,0.49646991,0.4400425,neutral,-0.56523216,0.6163401349412423,0.056068067,0.8560113,0.08792069,neutral,0.7396739,low
R_31QTvo1sqmH5vOB,39.97140503,-86.12950134,invasion,"It looks like the immigrants significantly increased, but has made a positive impact on the community. Opening more shops and stores, while improving their agricultural operations.",positive,,10,True,invasion,Increasing amount,"Over the last three years, the population of immigrants has significantly increased in the town of Addison.",Independent,Male,BornInUS,English,United States,0.36742424242424243,0.0013990134,0.04284311,0.9557578,positive,0.91253203,1.034076477368498,0.024921805,0.77858716,0.196491,neutral,0.7875931,low
R_3j83p6khgzphWR7,40.86380005,-73.5306015,invasion,"The economy has expanded. There are more people there, and more businesses. ",positive,expand,8,True,Invasion,"Intruders, unwanted, taking over","In the last three years, there has been an influx of immigrant labor in the town of Addison.",Republican,Male,BornInUS,English,USA,0.5,0.0036833705,0.11280365,0.88351303,positive,0.7055172,0.19860379251398658,0.090968706,0.8577972,0.051234074,neutral,0.86251485,high
R_25zutu38wkO1xo9,34.12449646,-117.3133011,invasion,"The increase in workers has resulted in more economic activity. Agricultural production has undoubtedly increased, along with other service industries. Even new businesses have been created.",positive,,9,True,invasion,Invasion connotes a negative aggressive possibly illegal increase in workers.,"In the last three years, there has been an influx of immigrant labor in the town of Addison.",Independent,Male,BornInUS,English,US,0.17784090909090908,0.0027469823,0.13904648,0.85820657,positive,0.6330024,0.6163401349412423,0.090968706,0.8577972,0.051234074,neutral,0.86251485,high
R_pmHHnTbqH4v9ai5,33.83360291,-84.37969971,invasion,The local economy has improved in the community. The introduction of immigrants has led to different types of interesting businesses and a productive labor force that makes the lives of residents easier by offering unique services. The immigrants have also helped to create new jobs by developing businesses. ,positive,,8,False,increase,invasion is an unnecessary and unwanted intrusion into a territory ,In the last three years an unnecessary number of immigrants has come to the town of Addison,Democrat,Female,BornInUS,English,USA,0.20227272727272724,0.0014668263,0.042871892,0.95566124,positive,0.91225535,0.19860379251398658,0.80661315,0.18458435,0.008802466,negative,0.7760338,low
R_1OCWmirgxNkoXEA,34.16760254,-118.3891983,invasion,"I think that the economy has definitely improved. After all, there are now more businesses and customers. ",positive,,10,False,influx,invasion means that the enemy comes and takes things and kills people,"In the last three years, there has been an influx of immigrant labor in the town of Addison.",Independent,Female,BornInUS,English,USA,0.25,0.0020903742,0.04074091,0.95716864,positive,0.9165747,1.034076477368498,0.090968706,0.8577972,0.051234074,neutral,0.86251485,high
R_32WnK6L79qfF2i6,21.33279419,-158.0180969,invasion,I think the effects of this change on the local economy have been positive. It has created more jobs for people and also allows more job opportunities to immigrants and even those who aren't immigrants as well. Whenever there is new opportunity I believe the economic growth can boom.  ,positive,growth/boom,10,True,invasion,invasion means to proceed into ones area or place without agreement or knowledge of. ,"In the last three years, there has been a movement of immigrant labor in the town of Addison.",Independent,Male,BornInUS,English,United States of America,0.2606060606060606,0.0021712426,0.05333507,0.9444937,positive,0.88025516,1.034076477368498,0.054764513,0.9091232,0.036112297,neutral,0.81916916,medium
R_2ANIROM8qZb7DKD,42.17599487,-87.80899811,invasion,"The impact has been to stimulate growth in Addison in the economic sector.  In addition, it has undoubtedly increased local tax revenues.",positive,growth,10,True,invasion,invasion usually indicates an unwanted influx of anything,In the last three years there has been an infusion of immigrant labor in the town of Addison.,Democrat,Female,BornInUS,English,usa,0.1,0.005691345,0.23823985,0.7560688,positive,0.34033027,1.034076477368498,0.01607783,0.8932588,0.0906634,neutral,0.7938431,low
R_3qwf7t9Tcs3bTzq,35.93060303,-86.87879944,invasion,"I think it's been a positive effect on the local economy. They are bringing in businesses, restaurants, and shops that are helping the community grow. They are also providing more job opportunities with these ventures which are expanding the local labor market. They are also bringing in more cultural diversity and new ideas.",positive,grow/expand,10,True,invasion,it sounds like an unwanted intrusion/unwelcomed presence perhaps troublesome,The town of Addison has had a troublesome increase in immigraton in the last three years.,Democrat,Female,BornInUS,English,United States,0.20909090909090913,0.0008527525,0.027382439,0.9717648,positive,0.95839953,1.034076477368498,0.57918036,0.3976802,0.023139413,negative,0.5425778,low
R_voVuOYMqC4lHW6t,42.42630005,-82.90139771,invasion,The growth of the immigrant population has improved the economy. The stability of those who live there has allowed the population to improve their standard of life.,positive,,8,False,explosion,overwhelming amount of something that overtakes something else,Addison has seen a massive influx of immigrant labor workers over the last three years.,Independent,Male,BornInUS,English,USA,0.06818181818181818,0.008122153,0.24131095,0.75056696,positive,0.32456484,0.19860379251398658,0.115064695,0.7649698,0.119965434,neutral,0.81871176,medium
